customer_id,signup_date,age,tenure_months,plan,support_tickets,last_login_days_ago,refund_after_churn,churned
C02372,2020-12-12,21.0,0.1,free,0,28,False,False
C02373,2022-02-14,,14.0,free,1,11,False,False
C02374,2022-06-11,63.0,6.3,free,0,48,False,True
C02375,2020-12-05,63.0,1.6,basic,1,21,False,False
C02376,2023-01-05,69.0,28.1,free,0,15,False,False
C02377,2021-07-12,33.0,15.0,basic,1,25,False,False
C02378,2020-11-21,19.0,3.3,free,0,13,False,False
C02379,2022-05-06,73.0,0.1,free,4,6,False,False
C02380,2020-10-24,30.0,7.9,basic,0,7,False,False
C02381,2023-04-24,42.0,25.3,free,0,168,False,True
C02382,2023-07-17,56.0,13.7,basic,0,24,False,False
C02383,2020-02-17,,19.7,basic,2,20,False,False
C02384,2022-11-01,46.0,12.5,basic,0,23,False,False
C02385,2021-11-10,62.0,5.7,pro,1,6,False,False
C02386,2021-09-02,41.0,18.0,free,3,5,False,False
C02387,2020-03-16,38.0,34.5,basic,1,26,False,False
C02388,2022-08-02,34.0,13.3,pro,1,15,False,False
C02389,2023-12-13,50.0,6.7,pro,0,7,False,False
C02390,2023-11-04,33.0,61.3,pro,0,5,False,False
C02391,2021-01-23,25.0,3.6,pro,0,18,False,False
C02392,2023-12-05,43.0,5.0,basic,3,7,False,False
C02393,2020-05-22,24.0,23.2,free,3,22,False,False
C02394,2020-09-14,19.0,17.3,free,2,128,False,True
C02395,2020-04-26,73.0,56.5,basic,1,28,False,False
C02396,2021-05-28,23.0,20.4,basic,1,10,False,False
C02397,2021-10-22,35.0,1.9,free,1,5,False,False
C02398,2021-12-22,27.0,74.9,basic,1,25,False,False
C02399,2021-08-09,67.0,10.1,basic,0,6,False,False
C02400,2023-07-30,64.0,55.5,free,2,14,False,False
C02401,2023-06-07,35.0,1.8,basic,0,2,False,False
C02402,2020-11-26,65.0,2.9,free,0,140,False,True
C02403,2021-06-15,19.0,1.1,free,2,167,False,True
C02404,2021-11-06,30.0,9.2,basic,0,27,False,False
C02405,2021-07-19,19.0,15.8,free,0,0,False,False
C02406,2020-04-10,32.0,16.3,basic,0,11,False,False
C02407,2023-10-13,71.0,28.6,free,1,13,False,False
C02408,2021-05-12,,7.5,basic,1,93,False,True
C02409,2020-02-15,32.0,2.5,basic,3,21,False,False
C02410,2023-02-27,32.0,4.0,free,1,16,False,False
C02411,2021-12-14,55.0,4.4,free,1,48,False,True
C02412,2023-08-16,51.0,1.3,free,2,105,False,True
C02413,2020-01-30,33.0,20.6,free,0,0,False,False
C02414,2020-12-10,49.0,4.9,basic,1,12,False,False
C02415,2020-12-23,32.0,18.5,free,1,19,False,False
C02416,2021-10-30,71.0,23.0,basic,1,12,False,False
C02417,2021-03-21,20.0,50.2,free,2,15,False,False
C02418,2022-02-06,64.0,1.6,free,1,21,False,False
C02419,2022-12-17,60.0,6.8,free,0,11,False,False
C02420,2020-01-30,,8.1,free,2,17,False,False
C02421,2022-06-16,27.0,5.7,pro,0,3,False,False
C02422,2022-08-12,52.0,6.6,basic,1,15,False,False
C02423,2020-12-06,24.0,19.6,basic,0,2,False,False
C02424,2020-12-24,23.0,42.8,free,1,8,False,False
C02425,2021-05-26,30.0,2.3,free,0,13,False,False
C02426,2022-05-14,73.0,18.2,free,2,33,False,True
C02427,2022-07-13,73.0,23.5,basic,0,28,False,False
C02428,2022-12-05,68.0,21.4,free,1,17,False,False
C02429,2021-03-23,20.0,3.0,free,3,1,False,False
C02430,2022-03-15,41.0,72.9,basic,3,28,False,False
C02431,2022-09-01,46.0,29.8,free,0,21,False,False
C02432,2020-08-26,60.0,27.8,pro,0,14,False,False
C02433,2023-12-06,,1.2,free,2,8,False,False
C02434,2020-03-04,66.0,40.0,free,0,3,False,False
C02435,2021-11-07,63.0,9.6,basic,2,16,False,False
C02436,2021-06-26,63.0,6.0,basic,0,4,False,False
C02437,2022-09-03,,3.9,free,0,4,False,False
C02438,2020-11-12,25.0,9.8,basic,1,19,False,False
C02439,2022-03-15,57.0,5.3,pro,0,107,True,True
C02440,2020-11-04,52.0,25.6,basic,0,7,False,False
C02441,2021-12-26,34.0,8.0,pro,0,29,False,False
C02442,2023-07-19,66.0,2.4,basic,1,8,False,False
C02443,2020-05-23,24.0,7.0,free,0,9,False,False
C02444,2022-06-10,44.0,12.6,basic,0,159,True,True
C02445,2020-08-29,38.0,4.6,pro,1,1,False,False
C02446,2021-10-27,51.0,27.4,free,2,11,False,False
C02447,2023-12-14,42.0,18.5,free,0,29,False,False
C02448,2022-06-30,57.0,2.0,free,1,77,True,True
C02449,2023-11-10,27.0,37.8,free,0,21,False,False
C02450,2021-07-21,33.0,10.8,free,0,5,False,False
C02451,2020-04-27,54.0,9.8,free,0,18,False,False
C02452,2021-08-25,66.0,19.2,basic,1,8,False,False
C02453,2022-10-16,54.0,16.4,basic,0,132,True,True
C02454,2020-09-16,45.0,45.6,pro,0,9,False,False
C02455,2022-11-09,18.0,6.3,free,0,3,False,False
C02456,2022-07-22,,60.7,free,1,11,False,False
C02457,2022-10-23,22.0,3.4,basic,2,20,False,False
C02458,2021-05-04,54.0,13.1,free,0,7,False,False
C02459,2023-03-03,25.0,3.8,free,2,16,False,False
C02460,2020-07-07,71.0,50.4,basic,0,11,False,False
C02461,2023-01-14,35.0,6.4,pro,0,8,False,False
C02462,2020-10-14,25.0,65.0,basic,1,17,False,False
C02463,2020-10-23,,15.7,basic,0,132,True,True
C02464,2022-04-19,40.0,0.0,pro,1,8,False,False
C02465,2022-07-07,51.0,4.6,basic,3,24,False,False
C02466,2022-01-26,54.0,25.9,basic,1,17,False,False
C02467,2023-07-08,43.0,3.0,basic,0,4,False,False
C02468,2020-05-20,48.0,32.5,free,0,5,False,False
C02469,2022-07-07,28.0,22.5,pro,0,6,False,False
C02470,2021-11-28,34.0,10.5,pro,3,24,False,False
C02471,2022-11-10,42.0,41.7,free,2,10,False,False
C02472,2021-09-07,66.0,13.1,basic,6,2,False,False
C02473,2022-08-13,48.0,17.6,free,3,28,False,False
C02474,2023-08-21,27.0,35.8,free,2,12,False,False
C02475,2021-08-06,38.0,52.7,free,1,0,False,False
C02476,2023-02-10,54.0,10.4,free,0,13,False,False
C02477,2023-03-27,53.0,7.9,basic,2,14,False,False
C02478,2021-05-06,18.0,13.8,free,3,27,False,False
C02479,2021-10-20,44.0,10.7,free,0,24,False,False
C02480,2020-03-04,63.0,88.9,free,1,25,False,False
C02481,2023-05-24,55.0,28.3,free,0,25,False,False
C02482,2022-07-09,49.0,79.5,pro,3,6,False,False
C02483,2022-04-19,71.0,13.6,basic,1,2,False,False
C02484,2023-02-19,24.0,51.4,basic,0,3,False,False
C02485,2021-01-19,64.0,0.5,basic,1,20,False,False
C02486,2023-08-02,53.0,23.5,free,3,25,False,False
C02487,2020-12-28,22.0,10.1,free,1,5,False,False
C02488,2022-12-22,49.0,9.0,free,2,178,False,True
C02489,2020-01-21,67.0,32.1,free,1,23,False,False
C02490,2023-12-15,18.0,2.4,free,1,28,False,False
C02491,2021-09-29,51.0,19.2,basic,0,131,True,True
C02492,2023-03-30,65.0,10.0,basic,0,12,False,False
C02493,2020-03-20,24.0,0.7,free,2,22,False,False
C02494,2021-09-10,68.0,9.7,free,0,20,False,False
C02495,2021-08-19,30.0,1.1,free,0,3,False,False
C02496,2021-09-19,37.0,6.8,free,0,25,False,False
C02497,2023-11-15,51.0,7.9,free,0,173,True,True
C02498,2021-08-12,71.0,4.2,free,0,100,False,True
C02499,2020-09-02,46.0,22.2,basic,1,18,False,False
C02500,2023-02-12,49.0,0.1,free,3,7,False,False
C02501,2024-01-17,30.0,26.5,pro,0,5,False,False
C02502,2022-02-20,51.0,0.4,free,1,16,False,False
C02503,2021-03-17,18.0,4.7,basic,1,26,False,False
C02504,2021-02-16,46.0,2.8,free,2,163,False,True
C02505,2021-09-25,59.0,19.6,free,0,3,False,False
C02506,2023-05-17,50.0,26.2,free,2,0,False,False
C02507,2021-05-05,28.0,1.1,basic,1,21,False,False
C02508,2021-02-10,37.0,14.2,pro,0,28,False,False
C02509,2021-06-11,37.0,1.4,basic,1,8,False,False
C02510,2021-02-04,31.0,3.8,basic,0,24,False,False
C02511,2020-09-14,60.0,15.2,pro,0,23,False,False
C02512,2020-10-16,61.0,13.6,free,2,11,False,False
C02513,2021-10-07,44.0,6.0,basic,0,24,False,False
C02514,2023-11-23,63.0,2.1,basic,1,48,False,True
C02515,2023-10-07,25.0,15.5,basic,1,22,False,False
C02516,2022-07-19,41.0,1.4,free,0,10,False,False
C02517,2022-12-07,40.0,7.3,free,2,1,False,False
C02518,2020-04-11,35.0,17.2,free,3,69,False,True
C02519,2020-06-22,,18.2,pro,1,18,False,False
C02520,2023-04-08,57.0,33.1,pro,1,145,False,True
C02521,2020-05-08,30.0,16.4,free,2,4,False,False
C02522,2022-04-01,31.0,10.7,free,3,25,False,False
C02523,2021-01-23,37.0,1.0,free,1,24,False,False
C02524,2021-02-04,36.0,23.7,free,0,27,False,False
C02525,2023-01-08,69.0,41.6,free,1,2,False,False
C02526,2021-08-29,58.0,1.9,basic,1,74,False,True
C02527,2021-05-02,40.0,0.2,free,0,4,False,False
C02528,2023-10-11,48.0,17.9,free,0,29,False,False
C02529,2022-08-19,36.0,17.0,basic,0,14,False,False
C02530,2021-11-24,72.0,11.1,basic,0,28,False,False
C02531,2020-08-23,53.0,7.7,basic,0,21,False,False
C02532,2023-02-27,56.0,1.9,free,3,2,False,False
C02533,2022-12-20,20.0,7.0,free,2,6,False,False
C02534,2022-08-12,69.0,12.5,free,1,16,False,False
C02535,2023-08-31,59.0,24.1,pro,1,62,False,True
C02536,2022-03-30,46.0,12.3,basic,1,80,True,True
C02537,2022-01-11,40.0,29.0,basic,0,25,False,False
C02538,2022-03-20,50.0,1.8,basic,2,152,True,True
C02539,2022-09-03,50.0,22.8,free,0,16,False,False
C02540,2022-09-17,46.0,12.5,basic,0,5,False,False
C02541,2021-04-26,32.0,33.3,basic,0,17,False,False
C02542,2023-10-03,42.0,35.2,pro,1,6,False,False
C02543,2022-04-10,30.0,7.9,free,0,31,False,True
C02544,2020-09-26,62.0,18.3,free,2,15,False,False
C02545,2021-06-05,40.0,88.5,free,0,0,False,False
C02546,2020-11-17,46.0,15.3,basic,0,10,False,False
C02547,2022-02-17,46.0,6.6,free,0,3,False,False
C02548,2020-12-14,61.0,23.3,free,3,1,False,False
C02549,2022-02-19,29.0,40.5,free,1,11,False,False
C02550,2022-05-11,,30.2,basic,1,12,False,False
C02551,2022-07-23,27.0,59.4,basic,1,10,False,False
C02552,2023-07-13,50.0,10.7,free,0,13,False,False
C02553,2021-12-25,20.0,3.6,basic,1,3,False,False
C02554,2022-09-16,47.0,27.7,free,4,20,False,False
C02555,2020-04-26,38.0,53.1,basic,0,28,False,False
C02556,2021-08-21,63.0,13.0,free,1,27,False,False
C02557,2023-06-07,51.0,14.4,free,1,165,True,True
C02558,2020-02-19,49.0,18.1,pro,0,3,False,False
C02559,2022-02-07,27.0,28.3,free,0,25,False,False
C02560,2022-03-07,56.0,15.2,free,2,22,False,False
C02561,2023-12-21,51.0,15.7,free,2,15,False,False
C02562,2022-02-11,50.0,47.7,basic,2,27,False,False
C02563,2021-07-10,20.0,18.2,pro,0,28,False,False
C02564,2021-10-09,39.0,100.7,free,0,6,False,False
C02565,2020-10-14,66.0,24.1,basic,3,7,False,False
C02566,2022-09-07,49.0,5.9,pro,2,12,False,False
C02567,2022-06-13,68.0,26.9,free,1,5,False,False
C02568,2020-06-20,67.0,8.9,free,0,107,False,True
C02569,2022-09-13,28.0,7.8,free,1,12,False,False
C02570,2022-11-30,34.0,6.4,pro,2,154,True,True
C02571,2023-08-29,58.0,41.0,free,1,19,False,False
C02572,2021-02-28,62.0,24.2,basic,1,25,False,False
C02573,2020-05-09,53.0,9.1,basic,2,18,False,False
C02574,2022-06-28,42.0,45.3,free,1,2,False,False
C02575,2020-01-24,60.0,16.3,pro,2,24,False,False
C02576,2023-05-20,68.0,26.4,free,2,7,False,False
C02577,2022-11-06,59.0,8.8,free,2,16,False,True
C02578,2020-10-04,29.0,27.1,basic,0,12,False,False
C02579,2021-12-31,35.0,17.9,basic,1,4,False,False
C02580,2021-09-05,64.0,8.6,pro,0,28,False,False
C02581,2020-11-09,53.0,3.3,basic,0,9,False,False
C02582,2022-08-16,39.0,6.1,basic,1,3,False,False
C02583,2023-09-23,24.0,29.4,free,0,19,False,False
C02584,2022-08-17,50.0,8.6,pro,1,8,False,False
C02585,2021-11-16,60.0,13.1,pro,1,10,False,False
C02586,2023-06-16,24.0,7.3,free,0,20,False,False
C02587,2023-04-29,49.0,43.0,basic,1,7,False,False
C02588,2022-02-26,29.0,0.3,free,1,21,False,False
C02589,2020-09-23,40.0,6.8,free,1,22,True,True
C02590,2022-11-18,70.0,15.2,basic,0,25,False,False
C02591,2022-06-18,24.0,6.0,basic,0,2,False,False
C02592,2020-02-17,43.0,17.9,free,1,8,False,False
C02593,2022-08-12,22.0,5.7,free,0,24,False,False
C02594,2020-09-08,40.0,21.1,free,1,141,False,True
C02595,2022-01-12,39.0,9.2,pro,0,0,False,False
C02596,2024-01-21,33.0,18.5,pro,1,13,False,False
C02597,2022-04-11,52.0,1.9,pro,0,151,False,True
C02598,2022-01-03,42.0,17.6,free,0,28,False,False
C02599,2023-05-04,71.0,27.6,basic,2,26,False,False
C02600,2020-02-17,55.0,19.0,basic,0,23,False,False
C02601,2020-09-26,67.0,10.7,free,0,23,False,False
C02602,2020-03-01,41.0,4.3,basic,0,8,False,False
C02603,2024-02-01,55.0,9.9,basic,0,4,False,False
C02604,2023-02-13,28.0,7.8,free,3,18,False,False
C02605,2023-11-20,50.0,1.7,free,1,147,False,True
C02606,2021-04-15,63.0,1.1,basic,1,28,False,False
C02607,2020-07-14,18.0,6.9,pro,1,6,False,False
C02608,2021-02-12,40.0,8.4,free,1,27,False,False
C02609,2021-10-27,27.0,34.5,pro,0,3,False,False
C02610,2023-07-02,71.0,31.8,pro,0,25,False,False
C02611,2023-02-19,44.0,21.6,free,3,4,False,False
C02612,2023-02-12,44.0,0.8,free,0,5,False,False
C02613,2022-06-27,73.0,0.5,basic,0,21,False,False
C02614,2021-08-29,68.0,24.0,free,3,26,False,True
C02615,2023-03-22,,2.1,basic,2,6,False,False
C02616,2020-01-30,24.0,3.0,free,2,9,False,False
C02617,2020-03-28,37.0,24.7,free,2,13,False,False
C02618,2023-12-07,50.0,28.6,free,2,0,False,False
C02619,2021-04-11,59.0,9.3,free,3,27,False,False
C02620,2023-09-22,22.0,42.5,free,2,18,False,False
C02621,2022-12-04,73.0,13.5,basic,0,1,False,False
C02622,2023-07-10,33.0,34.7,pro,0,23,False,False
C02623,2021-01-03,70.0,37.4,free,1,21,False,False
C02624,2022-12-01,51.0,3.2,basic,1,13,False,False
C02625,2020-11-29,66.0,75.1,pro,0,20,False,False
C02626,2022-05-12,55.0,10.2,pro,0,27,False,False
C02627,2021-05-27,39.0,38.3,free,0,28,False,False
C02628,2023-06-01,36.0,12.8,basic,2,15,False,False
C02629,2024-02-08,46.0,8.6,free,3,147,True,True
C02630,2021-09-12,63.0,6.9,basic,0,23,False,False
C02631,2022-09-18,63.0,0.4,pro,3,30,False,True
C02632,2022-09-14,70.0,5.7,free,0,129,False,True
C02633,2020-01-07,,37.9,free,1,5,False,False
C02634,2021-02-14,43.0,26.8,free,0,14,False,False
C02635,2020-05-04,61.0,61.3,free,1,0,False,False
C02636,2024-01-11,38.0,4.9,free,2,8,False,False
C02637,2022-08-11,59.0,27.6,free,2,11,False,False
C02638,2020-05-03,44.0,15.9,basic,0,12,False,False
C02639,2020-09-20,69.0,5.4,free,2,12,False,False
C02640,2023-03-10,59.0,11.3,basic,0,24,False,False
C02641,2020-07-23,54.0,3.0,free,1,16,False,False
C02642,2021-02-07,50.0,20.1,free,0,7,False,False
C02643,2023-04-27,34.0,1.8,free,2,27,False,False
C02644,2023-02-04,40.0,21.1,free,2,24,False,False
C02645,2020-06-22,40.0,20.6,pro,0,11,False,False
C02646,2021-05-02,55.0,35.2,free,2,26,False,False
C02647,2022-07-26,55.0,3.9,basic,2,13,False,False
C02648,2021-02-22,60.0,17.8,basic,0,8,False,False
C02649,2023-11-13,46.0,28.5,free,1,18,False,False
C02650,2023-06-16,25.0,11.8,basic,0,14,False,False
C02651,2021-08-30,69.0,10.4,free,3,20,False,False
C02652,2021-06-03,60.0,19.6,basic,1,14,False,False
C02653,2024-01-15,23.0,3.6,free,3,11,False,False
C02654,2021-06-01,36.0,11.2,free,1,3,False,False
C02655,2021-08-15,,17.5,free,2,17,False,False
C02656,2020-10-26,44.0,11.0,free,1,27,False,False
C02657,2021-09-01,62.0,64.8,free,0,12,False,False
C02658,2021-03-03,58.0,2.0,free,2,20,False,False
C02659,2023-10-17,26.0,3.8,free,0,21,False,False
C02660,2022-03-01,30.0,8.5,basic,1,20,False,False
C02661,2022-04-13,22.0,24.9,basic,1,2,False,False
C02662,2022-08-15,60.0,44.8,free,2,22,False,False
C02663,2020-02-17,36.0,2.1,free,1,0,False,False
C02664,2023-04-20,49.0,10.2,free,1,162,False,True
C02665,2021-12-21,29.0,39.3,basic,0,23,False,False
C02666,2020-12-13,24.0,90.4,basic,1,22,False,False
C02667,2023-09-22,31.0,3.6,free,1,7,False,False
C02668,2021-04-03,66.0,5.7,basic,0,6,False,False
C02669,2021-07-10,,2.9,basic,1,90,False,True
C02670,2022-06-20,53.0,1.4,free,1,177,False,True
C02671,2021-10-16,73.0,6.8,basic,0,0,False,False
C02672,2022-12-30,22.0,6.5,basic,1,11,False,False
C02673,2022-07-07,25.0,0.6,basic,1,16,False,False
C02674,2023-01-13,60.0,26.4,pro,1,26,False,False
C02675,2023-06-14,65.0,25.3,free,0,2,False,False
C02676,2021-05-03,27.0,4.2,free,2,19,False,False
C02677,2020-01-31,69.0,2.8,free,1,132,False,True
C02678,2023-07-17,43.0,22.1,free,1,12,False,False
C02679,2022-09-30,70.0,4.8,pro,0,170,True,True
C02680,2022-10-25,49.0,23.0,pro,0,13,False,False
C02681,2020-04-05,56.0,13.2,basic,0,3,False,False
C02682,2020-07-17,33.0,11.3,free,0,17,False,False
C02683,2022-08-14,73.0,28.2,basic,1,20,False,False
C02684,2022-11-27,56.0,11.9,basic,1,0,False,False
C02685,2022-06-02,48.0,8.2,free,1,17,False,False
C02686,2023-01-11,21.0,3.5,free,3,4,False,False
C02687,2022-12-30,54.0,18.0,free,0,5,False,False
C02688,2022-12-11,20.0,7.6,free,1,23,False,False
C02689,2020-10-06,29.0,23.9,free,3,75,True,True
C02690,2021-09-03,59.0,7.7,free,1,123,True,True
C02691,2022-10-28,19.0,12.7,basic,0,19,False,False
C02692,2022-05-30,46.0,32.7,basic,0,16,False,False
C02693,2020-06-28,37.0,19.0,free,1,11,False,False
C02694,2022-05-02,,5.7,pro,2,13,False,False
C02695,2021-04-10,50.0,15.1,free,0,22,False,False
C02696,2020-01-21,33.0,23.1,free,1,29,False,False
C02697,2020-02-22,60.0,4.5,basic,0,22,False,False
C02698,2022-04-30,69.0,1.1,pro,0,15,False,False
C02699,2022-09-21,29.0,13.3,basic,2,11,False,False
C02700,2021-08-17,24.0,20.5,basic,0,26,False,False
C02701,2020-12-18,61.0,23.9,basic,0,17,False,False
C02702,2023-06-20,31.0,2.5,free,1,11,False,False
C02703,2023-07-03,46.0,2.6,free,1,21,False,False
C02704,2022-11-26,46.0,8.0,free,0,9,False,False
C02705,2021-10-01,21.0,1.1,pro,2,23,False,False
C02706,2020-10-05,55.0,27.2,free,1,5,False,False
C02707,2021-07-11,54.0,24.1,free,0,10,False,False
C02708,2020-08-15,25.0,12.3,free,2,1,False,False
C02709,2020-11-12,30.0,4.7,basic,1,104,False,True
C02710,2023-12-09,45.0,18.1,pro,1,17,False,False
C02711,2023-07-27,24.0,41.3,free,1,15,False,False
C02712,2021-01-31,34.0,1.0,free,0,15,False,False
C02713,2021-07-09,61.0,11.8,pro,1,2,False,False
C02714,2022-03-02,30.0,9.2,pro,1,14,False,False
C02715,2020-02-20,25.0,11.2,basic,0,10,False,False
C02716,2022-03-13,39.0,25.9,basic,1,10,False,False
C02717,2023-09-04,53.0,4.5,basic,0,84,False,True
C02718,2023-09-22,21.0,24.1,free,3,12,False,False
C02719,2023-03-03,61.0,7.4,basic,1,5,False,False
C02720,2021-02-13,,5.6,basic,0,20,False,False
C02721,2021-08-24,26.0,4.5,pro,3,8,False,False
C02722,2022-02-12,27.0,8.7,basic,1,8,False,False
C02723,2023-02-26,67.0,39.4,basic,0,14,False,False
C02724,2021-03-03,29.0,0.0,pro,0,0,False,False
C02725,2022-01-08,50.0,0.1,free,0,50,False,True
C02726,2022-12-26,70.0,25.1,free,2,20,True,True
C02727,2022-01-26,64.0,4.4,free,1,20,False,False
C02728,2021-03-12,65.0,49.5,basic,1,15,False,False
C02729,2020-04-27,52.0,28.3,free,0,13,False,False
C02730,2023-02-13,23.0,2.3,basic,2,13,False,False
C02731,2020-07-20,65.0,1.8,free,2,1,False,False
C02732,2020-04-30,54.0,25.3,basic,1,16,False,False
C02733,2020-08-12,34.0,35.8,pro,0,29,False,False
C02734,2021-05-07,65.0,15.7,pro,1,2,False,False
C02735,2023-04-18,18.0,15.0,free,0,0,False,False
C02736,2021-12-05,,18.8,basic,1,17,False,False
C02737,2022-08-14,53.0,59.6,basic,0,24,False,False
C02738,2022-02-15,69.0,63.0,pro,3,18,False,False
C02739,2021-11-29,19.0,18.3,basic,0,11,False,False
C02740,2021-06-07,53.0,25.0,basic,0,23,False,False
C02741,2023-10-08,68.0,31.6,free,2,15,False,False
C02742,2022-04-30,31.0,0.3,basic,1,27,False,False
C02743,2021-12-25,28.0,17.2,free,0,19,False,False
C02744,2020-12-26,52.0,11.7,basic,0,20,False,False
C02745,2021-01-12,44.0,24.2,basic,1,1,False,False
C02746,2021-02-07,61.0,1.2,pro,0,13,False,False
C02747,2020-08-12,30.0,0.6,free,1,26,False,False
C02748,2021-04-09,39.0,44.7,free,0,10,False,False
C02749,2022-09-13,18.0,21.7,basic,0,19,False,False
C02750,2022-03-11,,19.0,free,2,90,False,True
C02751,2022-05-28,,31.4,free,2,20,False,False
C02752,2020-10-26,53.0,4.2,free,1,6,False,False
C02753,2020-08-11,27.0,37.9,basic,0,23,False,False
C02754,2022-03-10,53.0,1.8,free,3,34,False,True
C02755,2023-10-03,28.0,4.7,free,3,11,False,False
C02756,2021-11-16,34.0,0.5,free,0,16,False,False
C02757,2022-06-12,64.0,2.7,basic,1,4,False,False
C02758,2021-11-25,30.0,21.9,free,1,25,False,False
C02759,2023-08-01,40.0,29.1,basic,2,20,False,False
C02760,2021-09-14,71.0,7.4,free,2,138,False,True
C02761,2021-03-22,47.0,24.8,free,2,19,False,False
C02762,2020-11-19,55.0,23.8,basic,0,9,False,False
C02763,2021-09-15,51.0,4.4,basic,2,176,True,True
C02764,2022-09-06,,21.9,free,5,8,False,False
C02765,2021-10-19,51.0,5.7,pro,0,17,False,False
C02766,2023-03-04,41.0,2.4,basic,1,13,False,False
C02767,2023-10-25,48.0,11.0,free,1,12,False,False
C02768,2022-10-04,21.0,0.2,free,0,20,False,False
C02769,2022-07-15,50.0,3.8,basic,0,12,False,False
C02770,2021-01-12,65.0,17.4,basic,1,23,False,False
C02771,2023-01-27,56.0,16.2,pro,2,16,False,False
C02772,2022-09-26,35.0,4.1,free,1,11,False,False
C02773,2021-06-22,64.0,8.0,free,1,10,False,False
C02774,2020-01-14,38.0,15.4,basic,1,23,False,False
C02775,2022-07-22,47.0,7.8,basic,2,25,False,False
C02776,2020-07-09,27.0,25.2,free,1,0,False,False
C02777,2020-03-17,40.0,11.9,free,1,9,False,False
C02778,2021-02-26,72.0,15.5,basic,0,16,False,False
C02779,2020-12-14,62.0,5.6,basic,1,6,False,False
C02780,2022-06-20,34.0,38.6,basic,1,11,False,False
C02781,2023-02-01,54.0,10.9,free,1,22,False,False
C02782,2022-07-23,22.0,14.1,free,2,21,False,False
C02783,2020-09-06,70.0,7.5,free,1,93,True,True
C02784,2020-10-08,19.0,48.2,basic,0,14,False,False
C02785,2022-10-08,35.0,4.4,free,2,11,False,False
C02786,2023-02-14,,17.1,free,1,28,False,False
C02787,2021-10-27,74.0,2.6,free,2,4,False,False
C02788,2023-01-17,19.0,1.4,basic,1,22,False,False
C02789,2023-11-02,36.0,40.0,basic,2,29,False,False
C02790,2021-12-21,69.0,7.3,basic,0,21,False,False
C02791,2023-07-08,28.0,19.6,free,1,4,False,False
C02792,2023-04-08,39.0,16.8,free,2,28,False,False
C02793,2023-06-15,50.0,22.7,basic,0,6,False,False
C02794,2023-02-05,32.0,8.9,basic,1,2,False,False
C02795,2021-12-25,33.0,82.8,basic,1,2,False,False
C02796,2022-11-02,74.0,14.4,free,0,12,False,False
C02797,2021-08-07,39.0,0.9,free,1,14,False,False
C02798,2023-09-14,37.0,4.3,free,1,19,False,False
C02799,2021-01-08,36.0,16.9,basic,0,0,False,False
C02800,2020-05-21,45.0,16.3,free,0,4,False,False
C02801,2023-04-20,21.0,2.8,basic,1,3,False,False
C02802,2020-08-26,31.0,16.0,free,1,12,False,False
C02803,2021-07-05,67.0,22.2,pro,1,27,False,False
C02804,2021-11-18,51.0,2.5,basic,1,10,False,False
C02805,2021-06-24,70.0,9.9,free,1,25,False,False
C02806,2021-03-02,29.0,13.1,free,0,9,False,False
C02807,2020-07-01,48.0,41.5,basic,1,4,False,False
C02808,2023-07-21,46.0,3.3,free,0,6,False,False
C02809,2021-01-27,25.0,49.0,basic,0,10,False,False
C02810,2022-05-30,52.0,0.2,basic,1,132,False,True
C02811,2022-11-07,52.0,4.9,free,1,28,False,False
C02812,2022-10-16,26.0,7.8,free,1,7,False,False
C02813,2021-03-31,39.0,5.5,free,2,9,False,False
C02814,2023-10-26,23.0,13.2,free,2,15,False,False
C02815,2023-08-02,37.0,12.1,free,0,24,False,False
C02816,2022-11-30,64.0,5.3,pro,0,12,False,False
C02817,2023-08-26,45.0,7.8,basic,1,19,False,False
C02818,2024-02-06,41.0,7.4,basic,0,17,False,False
C02819,2021-07-06,55.0,23.3,basic,0,10,False,False
C02820,2023-03-06,53.0,25.9,free,1,29,False,False
C02821,2021-04-29,32.0,3.7,basic,1,156,False,True
C02822,2022-09-25,,22.5,free,1,22,False,False
C02823,2023-10-11,25.0,7.9,free,0,14,False,False
C02824,2021-04-12,39.0,0.1,basic,2,12,False,False
C02825,2023-02-01,28.0,9.2,free,0,17,False,False
C02826,2023-01-31,71.0,37.8,pro,1,16,False,False
C02827,2021-07-29,63.0,2.8,free,1,1,False,False
C02828,2021-10-10,66.0,0.1,free,1,147,False,True
C02829,2022-10-20,48.0,12.5,pro,1,20,False,False
C02830,2023-11-20,64.0,5.3,free,0,23,True,True
C02831,2022-01-15,18.0,33.2,free,0,27,False,False
C02832,2023-07-26,50.0,18.4,pro,3,13,False,False
C02833,2020-06-09,31.0,7.2,free,2,9,False,False
C02834,2020-04-29,42.0,7.2,pro,1,17,False,False
C02835,2023-04-17,74.0,11.2,free,1,9,False,False
C02836,2024-01-08,42.0,38.2,free,0,2,False,False
C02837,2022-03-30,,24.0,free,1,22,False,False
C02838,2021-09-13,56.0,8.3,free,1,10,False,False
C02839,2022-07-27,41.0,18.7,free,0,8,False,False
C02840,2021-04-17,34.0,0.8,free,5,25,False,False
C02841,2020-05-13,62.0,11.4,basic,1,167,True,True
C02842,2021-06-03,47.0,7.4,basic,0,19,False,False
C02843,2023-07-29,55.0,6.7,pro,1,49,True,True
C02844,2020-11-01,24.0,1.8,basic,0,2,False,False
C02845,2021-05-24,27.0,23.5,basic,1,4,False,False
C02846,2021-08-10,45.0,3.5,free,0,21,False,False
